date,revenue,product,region
2020-02-01 18:43:00,598.74,Prod A,East
2020-02-01 18:44:00,824.69,Prod B,West
2020-02-01 18:45:00,536.53,Prod A,East
2020-02-01 18:46:00,467.23,Prod A,West
2020-02-01 18:47:00,576.21,Prod A,East
2020-02-01 18:48:00,363.3,Prod C,South
2020-02-01 18:49:00,200.16,Prod B,West
2020-02-01 18:50:00,75.96,Prod A,East
2020-02-01 18:51:00,613.88,Prod B,West
2020-02-01 18:52:00,385.34,Prod B,East
2020-02-01 18:53:00,884.12,Prod B,West
2020-02-01 18:54:00,230.73,Prod A,East
2020-02-01 18:55:00,317.6,Prod C,North
2020-02-01 18:56:00,970.8,Prod A,North
2020-02-01 18:57:00,560.73,Prod B,East
2020-02-01 18:58:00,353.29,Prod C,North
2020-02-01 18:59:00,862.29,Prod C,West
2020-02-01 19:00:00,745.94,Prod C,West
2020-02-01 19:01:00,577.41,Prod B,West
2020-02-01 19:02:00,890.21,Prod A,North
2020-02-01 19:03:00,103.02,Prod B,West
2020-02-01 19:04:00,400.55,Prod B,North
2020-02-01 19:05:00,812.44,Prod A,South
2020-02-01 19:06:00,392.08,Prod B,West
2020-02-01 19:07:00,927.47,Prod B,East
2020-02-01 19:08:00,161.0,Prod B,South
2020-02-01 19:09:00,343.27,Prod A,West
2020-02-01 19:10:00,431.49,Prod A,East
2020-02-01 19:11:00,690.09,Prod C,North
2020-02-01 19:12:00,203.4,Prod A,East
2020-02-01 19:13:00,19.77,Prod A,North
2020-02-01 19:14:00,976.74,Prod C,East
2020-02-01 19:15:00,899.77,Prod C,West
2020-02-01 19:16:00,307.22,Prod B,East
2020-02-01 19:17:00,488.65,Prod C,East
2020-02-01 19:18:00,494.03,Prod A,West
2020-02-01 19:19:00,870.53,Prod C,East
2020-02-01 19:20:00,601.09,Prod A,North
2020-02-01 19:21:00,828.17,Prod B,West
2020-02-01 19:22:00,912.87,Prod B,South
2020-02-01 19:23:00,570.29,Prod C,West
2020-02-01 19:24:00,292.63,Prod B,South
2020-02-01 19:25:00,503.72,Prod C,East
2020-02-01 19:26:00,852.36,Prod C,North
2020-02-01 19:27:00,587.78,Prod B,South
2020-02-01 19:28:00,896.76,Prod B,East
2020-02-01 19:29:00,896.48,Prod A,West
2020-02-01 19:30:00,379.63,Prod C,South
2020-02-01 19:31:00,453.63,Prod B,West
2020-02-01 19:32:00,681.13,Prod B,North
2020-02-01 19:33:00,119.95,Prod B,North
2020-02-01 19:34:00,470.9,Prod A,West
2020-02-01 19:35:00,157.89,Prod A,South
2020-02-01 19:36:00,849.48,Prod B,South
2020-02-01 19:37:00,943.36,Prod B,West
2020-02-01 19:38:00,150.13,Prod B,East
2020-02-01 19:39:00,670.67,Prod B,West
2020-02-01 19:40:00,640.18,Prod C,East
2020-02-01 19:41:00,762.47,Prod A,North
2020-02-01 19:42:00,698.82,Prod A,South
2020-02-01 19:43:00,224.96,Prod A,West
2020-02-01 19:44:00,298.3,Prod C,West
2020-02-01 19:45:00,173.58,Prod A,North
2020-02-01 19:46:00,921.93,Prod A,North
2020-02-01 19:47:00,526.61,Prod C,West
2020-02-01 19:48:00,976.4,Prod A,East
2020-02-01 19:49:00,454.83,Prod B,South
2020-02-01 19:50:00,557.2,Prod B,East
2020-02-01 19:51:00,791.4,Prod B,East
2020-02-01 19:52:00,799.25,Prod C,West
2020-02-01 19:53:00,238.84,Prod C,East
2020-02-01 19:54:00,295.4,Prod A,East
2020-02-01 19:55:00,106.83,Prod A,South
2020-02-01 19:56:00,807.41,Prod B,North
2020-02-01 19:57:00,795.92,Prod C,South
2020-02-01 19:58:00,90.45,Prod A,South
2020-02-01 19:59:00,264.86,Prod B,West
2020-02-01 20:00:00,455.37,Prod A,West
2020-02-01 20:01:00,546.36,Prod B,North
2020-02-01 20:02:00,527.32,Prod B,South
2020-02-01 20:03:00,983.24,Prod A,South
2020-02-01 20:04:00,766.48,Prod B,West
2020-02-01 20:05:00,122.06,Prod A,East
2020-02-01 20:06:00,300.57,Prod A,North
2020-02-01 20:07:00,351.97,Prod A,West
2020-02-01 20:08:00,322.0,Prod B,North
2020-02-01 20:09:00,788.09,Prod C,North
2020-02-01 20:10:00,366.96,Prod C,North
2020-02-01 20:11:00,497.5,Prod A,East
2020-02-01 20:12:00,538.12,Prod B,South
2020-02-01 20:13:00,277.72,Prod C,West
2020-02-01 20:14:00,329.47,Prod C,North
2020-02-01 20:15:00,782.2,Prod C,South
2020-02-01 20:16:00,868.02,Prod B,West
2020-02-01 20:17:00,46.71,Prod A,South
2020-02-01 20:18:00,609.1,Prod B,South
2020-02-01 20:19:00,637.1,Prod B,South
2020-02-01 20:20:00,739.94,Prod B,East
2020-02-01 20:21:00,696.91,Prod B,North
2020-02-01 20:22:00,878.65,Prod B,North
2020-02-01 20:23:00,87.69,Prod B,South
2020-02-01 20:24:00,394.49,Prod C,East
2020-02-01 20:25:00,784.27,Prod B,South
2020-02-01 20:26:00,848.11,Prod A,North
2020-02-01 20:27:00,272.12,Prod A,North
2020-02-01 20:28:00,589.43,Prod C,East
2020-02-01 20:29:00,188.96,Prod A,North
2020-02-01 20:30:00,852.39,Prod B,North
2020-02-01 20:31:00,733.13,Prod A,South
2020-02-01 20:32:00,229.84,Prod C,West
2020-02-01 20:33:00,627.54,Prod C,North
2020-02-01 20:34:00,514.23,Prod A,North
2020-02-01 20:35:00,266.24,Prod B,North
2020-02-01 20:36:00,894.19,Prod A,East
2020-02-01 20:37:00,156.36,Prod C,West
2020-02-01 20:38:00,472.79,Prod B,South
2020-02-01 20:39:00,586.97,Prod C,North
2020-02-01 20:40:00,825.31,Prod B,North
2020-02-01 20:41:00,158.68,Prod C,East
2020-02-01 20:42:00,613.08,Prod A,East
2020-02-01 20:43:00,16.49,Prod B,West
2020-02-01 20:44:00,824.36,Prod C,East
2020-02-01 20:45:00,242.39,Prod C,East
2020-02-01 20:46:00,723.71,Prod C,East
2020-02-01 20:47:00,605.86,Prod A,West
2020-02-01 20:48:00,59.63,Prod A,East
2020-02-01 20:49:00,191.4,Prod C,North
2020-02-01 20:50:00,275.06,Prod C,South
2020-02-01 20:51:00,887.86,Prod A,South
2020-02-01 20:52:00,486.0,Prod A,East
2020-02-01 20:53:00,914.37,Prod B,West
2020-02-01 20:54:00,56.98,Prod C,South
2020-02-01 20:55:00,16.5,Prod A,East
2020-02-01 20:56:00,948.76,Prod C,South
2020-02-01 20:57:00,726.68,Prod B,South
2020-02-01 20:58:00,785.48,Prod B,North
2020-02-01 20:59:00,916.65,Prod C,North
2020-02-01 21:00:00,984.69,Prod A,West
2020-02-01 21:01:00,106.74,Prod B,North
2020-02-01 21:02:00,166.71,Prod C,West
2020-02-01 21:03:00,196.69,Prod A,East
2020-02-01 21:04:00,820.23,Prod C,West
2020-02-01 21:05:00,361.99,Prod C,North
2020-02-01 21:06:00,597.34,Prod A,South
2020-02-01 21:07:00,856.67,Prod C,West
2020-02-01 21:08:00,686.33,Prod C,North
2020-02-01 21:09:00,74.76,Prod A,West
2020-02-01 21:10:00,451.22,Prod C,West
2020-02-01 21:11:00,76.83,Prod A,West
2020-02-01 21:12:00,484.06,Prod A,North
2020-02-01 21:13:00,227.11,Prod B,East
2020-02-01 21:14:00,11.3,Prod B,North
2020-02-01 21:15:00,815.02,Prod C,East
2020-02-01 21:16:00,969.69,Prod C,South
2020-02-01 21:17:00,964.49,Prod C,North
2020-02-01 21:18:00,306.19,Prod A,South
2020-02-01 21:19:00,830.49,Prod A,North
2020-02-01 21:20:00,681.99,Prod B,North
2020-02-01 21:21:00,802.08,Prod B,North
2020-02-01 21:22:00,847.78,Prod C,East
2020-02-01 21:23:00,980.48,Prod A,South
2020-02-01 21:24:00,160.21,Prod A,East
2020-02-01 21:25:00,772.05,Prod A,East
2020-02-01 21:26:00,736.81,Prod B,North
2020-02-01 21:27:00,294.86,Prod B,South
2020-02-01 21:28:00,398.66,Prod A,South
2020-02-01 21:29:00,184.99,Prod A,South
2020-02-01 21:30:00,914.14,Prod A,West
2020-02-01 21:31:00,880.54,Prod C,East
2020-02-01 21:32:00,617.89,Prod A,West
2020-02-01 21:33:00,516.51,Prod A,West
2020-02-01 21:34:00,240.56,Prod B,North
2020-02-01 21:35:00,791.71,Prod A,North
2020-02-01 21:36:00,18.12,Prod B,North
2020-02-01 21:37:00,468.16,Prod B,South
2020-02-01 21:38:00,861.95,Prod B,North
2020-02-01 21:39:00,622.3,Prod A,West
2020-02-01 21:40:00,638.77,Prod C,North
2020-02-01 21:41:00,80.0,Prod C,North
2020-02-01 21:42:00,293.84,Prod A,North
2020-02-01 21:43:00,677.12,Prod B,South
2020-02-01 21:44:00,59.12,Prod B,South
2020-02-01 21:45:00,337.63,Prod C,West
2020-02-01 21:46:00,360.41,Prod A,South
2020-02-01 21:47:00,503.73,Prod B,North
2020-02-01 21:48:00,368.75,Prod A,North
2020-02-01 21:49:00,459.58,Prod A,West
2020-02-01 21:50:00,551.53,Prod C,East
2020-02-01 21:51:00,137.06,Prod B,East
2020-02-01 21:52:00,188.67,Prod A,South
2020-02-01 21:53:00,834.19,Prod C,East
2020-02-01 21:54:00,465.17,Prod B,East
2020-02-01 21:55:00,361.6,Prod B,East
2020-02-01 21:56:00,439.54,Prod C,North
2020-02-01 21:57:00,183.07,Prod C,South
2020-02-01 21:58:00,247.45,Prod B,West
2020-02-01 21:59:00,520.37,Prod C,North
2020-02-01 22:00:00,365.34,Prod A,South
2020-02-01 22:01:00,480.7,Prod C,South
2020-02-01 22:02:00,158.21,Prod A,South
2020-02-01 22:03:00,164.9,Prod A,West
2020-02-01 22:04:00,390.1,Prod C,West
2020-02-01 22:05:00,385.07,Prod A,North
2020-02-01 22:06:00,884.5,Prod C,North
2020-02-01 22:07:00,43.12,Prod A,West
2020-02-01 22:08:00,992.93,Prod B,North
2020-02-01 22:09:00,956.96,Prod C,East
2020-02-01 22:10:00,546.83,Prod C,North
2020-02-01 22:11:00,721.57,Prod B,East
2020-02-01 22:12:00,935.9,Prod B,East
2020-02-01 22:13:00,258.68,Prod B,South
2020-02-01 22:14:00,322.47,Prod B,East
2020-02-01 22:15:00,119.82,Prod C,East
2020-02-01 22:16:00,568.21,Prod A,West
2020-02-01 22:17:00,167.85,Prod B,East
2020-02-01 22:18:00,931.56,Prod B,West
2020-02-01 22:19:00,437.25,Prod C,West
2020-02-01 22:20:00,920.49,Prod A,East
2020-02-01 22:21:00,213.05,Prod A,South
2020-02-01 22:22:00,697.1,Prod C,East
2020-02-01 22:23:00,651.12,Prod C,East
2020-02-01 22:24:00,405.68,Prod A,North
2020-02-01 22:25:00,899.36,Prod A,South
2020-02-01 22:26:00,440.45,Prod C,East
2020-02-01 22:27:00,206.45,Prod B,West
2020-02-01 22:28:00,977.22,Prod B,North
2020-02-01 22:29:00,447.07,Prod A,South
2020-02-01 22:30:00,215.99,Prod C,North
2020-02-01 22:31:00,370.0,Prod B,East
2020-02-01 22:32:00,617.37,Prod C,North
2020-02-01 22:33:00,516.91,Prod C,South
2020-02-01 22:34:00,638.77,Prod A,East
2020-02-01 22:35:00,665.24,Prod C,South
2020-02-01 22:36:00,132.15,Prod C,East
2020-02-01 22:37:00,321.74,Prod C,East
2020-02-01 22:38:00,751.21,Prod A,East
2020-02-01 22:39:00,653.86,Prod A,South
2020-02-01 22:40:00,97.46,Prod A,North
2020-02-01 22:41:00,322.0,Prod A,West
2020-02-01 22:42:00,932.01,Prod A,West
2020-02-01 22:43:00,863.39,Prod C,South
2020-02-01 22:44:00,673.94,Prod A,North
2020-02-01 22:45:00,82.14,Prod B,East
2020-02-01 22:46:00,610.98,Prod B,East
2020-02-01 22:47:00,22.07,Prod A,East
2020-02-01 22:48:00,664.52,Prod C,West
2020-02-01 22:49:00,733.9,Prod B,North
2020-02-01 22:50:00,502.27,Prod A,North
2020-02-01 22:51:00,13.77,Prod A,South
2020-02-01 22:52:00,669.94,Prod C,South
2020-02-01 22:53:00,821.54,Prod C,East
2020-02-01 22:54:00,590.01,Prod A,North
2020-02-01 22:55:00,712.11,Prod B,North
2020-02-01 22:56:00,99.42,Prod C,South
2020-02-01 22:57:00,718.17,Prod A,North
2020-02-01 22:58:00,618.05,Prod A,West
2020-02-01 22:59:00,337.71,Prod A,North
2020-02-01 23:00:00,688.48,Prod A,East
2020-02-01 23:01:00,649.13,Prod A,South
2020-02-01 23:02:00,603.47,Prod C,South
2020-02-01 23:03:00,191.12,Prod B,East
2020-02-01 23:04:00,303.26,Prod C,South
2020-02-01 23:05:00,991.47,Prod A,East
2020-02-01 23:06:00,438.78,Prod C,East
2020-02-01 23:07:00,68.83,Prod C,South
2020-02-01 23:08:00,900.02,Prod C,South
2020-02-01 23:09:00,181.2,Prod B,East
2020-02-01 23:10:00,409.48,Prod A,West
2020-02-01 23:11:00,285.22,Prod A,West
2020-02-01 23:12:00,964.24,Prod C,South
2020-02-01 23:13:00,384.32,Prod C,East
2020-02-01 23:14:00,711.63,Prod C,North
2020-02-01 23:15:00,602.4,Prod C,West
2020-02-01 23:16:00,52.55,Prod C,South
2020-02-01 23:17:00,390.47,Prod A,East
2020-02-01 23:18:00,396.12,Prod B,East
2020-02-01 23:19:00,989.93,Prod C,North
2020-02-01 23:20:00,813.81,Prod B,East
2020-02-01 23:21:00,858.09,Prod C,East
2020-02-01 23:22:00,320.39,Prod C,South
2020-02-01 23:23:00,335.76,Prod B,North
2020-02-01 23:24:00,520.45,Prod C,East
2020-02-01 23:25:00,634.7,Prod B,West
2020-02-01 23:26:00,731.01,Prod A,West
2020-02-01 23:27:00,822.59,Prod A,West
2020-02-01 23:28:00,874.47,Prod A,North
2020-02-01 23:29:00,34.38,Prod B,South
2020-02-01 23:30:00,798.13,Prod C,North
2020-02-01 23:31:00,614.73,Prod C,West
2020-02-01 23:32:00,536.76,Prod A,East
2020-02-01 23:33:00,632.18,Prod B,West
2020-02-01 23:34:00,883.12,Prod A,East
2020-02-01 23:35:00,549.84,Prod B,North
2020-02-01 23:36:00,170.57,Prod C,East
2020-02-01 23:37:00,442.41,Prod C,North
2020-02-01 23:38:00,925.21,Prod C,West
2020-02-01 23:39:00,816.34,Prod A,South
2020-02-01 23:40:00,211.02,Prod C,South
2020-02-01 23:41:00,717.0,Prod B,North
2020-02-01 23:42:00,263.66,Prod B,South
2020-02-01 23:43:00,355.05,Prod A,West
2020-02-01 23:44:00,474.23,Prod A,West
2020-02-01 23:45:00,446.46,Prod A,West
2020-02-01 23:46:00,38.99,Prod B,East
2020-02-01 23:47:00,776.27,Prod C,West
2020-02-01 23:48:00,847.92,Prod B,East
2020-02-01 23:49:00,535.63,Prod A,South
2020-02-01 23:50:00,181.22,Prod B,North
2020-02-01 23:51:00,255.46,Prod C,South
2020-02-01 23:52:00,135.07,Prod C,West
2020-02-01 23:53:00,177.81,Prod A,North
2020-02-01 23:54:00,877.63,Prod B,South
2020-02-01 23:55:00,485.36,Prod A,South
2020-02-01 23:56:00,119.9,Prod A,North
2020-02-01 23:57:00,262.2,Prod A,South
2020-02-01 23:58:00,950.01,Prod A,East
2020-02-01 23:59:00,514.17,Prod B,East
2020-02-02 00:00:00,520.48,Prod A,East
2020-02-02 00:01:00,530.39,Prod C,West
2020-02-02 00:02:00,120.5,Prod A,West
2020-02-02 00:03:00,970.61,Prod C,South
2020-02-02 00:04:00,93.64,Prod B,South
2020-02-02 00:05:00,703.04,Prod A,West
2020-02-02 00:06:00,67.19,Prod B,South
2020-02-02 00:07:00,449.16,Prod C,South
2020-02-02 00:08:00,900.68,Prod C,South
2020-02-02 00:09:00,770.76,Prod B,North
2020-02-02 00:10:00,341.33,Prod A,East
2020-02-02 00:11:00,555.83,Prod B,North
2020-02-02 00:12:00,173.62,Prod A,West
2020-02-02 00:13:00,956.56,Prod C,West
2020-02-02 00:14:00,711.59,Prod A,East
2020-02-02 00:15:00,380.55,Prod C,North
2020-02-02 00:16:00,324.76,Prod C,North
2020-02-02 00:17:00,246.25,Prod B,East
2020-02-02 00:18:00,788.65,Prod A,West
2020-02-02 00:19:00,440.27,Prod B,West
2020-02-02 00:20:00,336.92,Prod B,South
2020-02-02 00:21:00,906.17,Prod A,West
2020-02-02 00:22:00,158.72,Prod C,East
2020-02-02 00:23:00,271.2,Prod A,West
2020-02-02 00:24:00,351.32,Prod A,East
2020-02-02 00:25:00,267.25,Prod C,South
2020-02-02 00:26:00,589.55,Prod C,North
2020-02-02 00:27:00,605.02,Prod C,South
2020-02-02 00:28:00,64.2,Prod A,East
2020-02-02 00:29:00,153.08,Prod C,North
2020-02-02 00:30:00,206.54,Prod A,South
2020-02-02 00:31:00,79.62,Prod C,South
2020-02-02 00:32:00,133.51,Prod C,North
2020-02-02 00:33:00,247.25,Prod C,East
2020-02-02 00:34:00,352.16,Prod A,East
2020-02-02 00:35:00,793.4,Prod B,North
2020-02-02 00:36:00,225.73,Prod A,North
2020-02-02 00:37:00,673.33,Prod A,East
2020-02-02 00:38:00,67.3,Prod B,East
2020-02-02 00:39:00,661.66,Prod B,North
2020-02-02 00:40:00,796.77,Prod B,South
2020-02-02 00:41:00,608.76,Prod A,West
2020-02-02 00:42:00,209.38,Prod C,North
2020-02-02 00:43:00,337.1,Prod B,West
2020-02-02 00:44:00,807.13,Prod C,South
2020-02-02 00:45:00,437.65,Prod A,South
2020-02-02 00:46:00,262.68,Prod B,East
2020-02-02 00:47:00,933.36,Prod C,East
2020-02-02 00:48:00,640.98,Prod C,South
2020-02-02 00:49:00,807.66,Prod B,West
2020-02-02 00:50:00,34.26,Prod A,North
2020-02-02 00:51:00,345.94,Prod B,North
2020-02-02 00:52:00,464.31,Prod C,North
2020-02-02 00:53:00,591.55,Prod C,West
2020-02-02 00:54:00,198.07,Prod C,East
2020-02-02 00:55:00,502.97,Prod A,South
2020-02-02 00:56:00,688.77,Prod C,South
2020-02-02 00:57:00,352.42,Prod B,West
2020-02-02 00:58:00,694.53,Prod A,North
2020-02-02 00:59:00,395.76,Prod C,West
2020-02-02 01:00:00,474.77,Prod A,West
2020-02-02 01:01:00,142.95,Prod A,North
2020-02-02 01:02:00,654.76,Prod B,South
2020-02-02 01:03:00,232.03,Prod B,North
2020-02-02 01:04:00,830.56,Prod B,East
2020-02-02 01:05:00,557.91,Prod A,South
2020-02-02 01:06:00,564.65,Prod C,East
2020-02-02 01:07:00,913.35,Prod A,West
2020-02-02 01:08:00,175.73,Prod B,East
2020-02-02 01:09:00,534.93,Prod A,East
2020-02-02 01:10:00,388.38,Prod C,South
2020-02-02 01:11:00,966.66,Prod A,West
2020-02-02 01:12:00,794.79,Prod A,West
2020-02-02 01:13:00,759.93,Prod C,North
2020-02-02 01:14:00,212.08,Prod C,East
2020-02-02 01:15:00,244.95,Prod A,East
2020-02-02 01:16:00,38.89,Prod A,West
2020-02-02 01:17:00,642.15,Prod C,East
2020-02-02 01:18:00,377.13,Prod A,West
2020-02-02 01:19:00,318.92,Prod B,East
2020-02-02 01:20:00,640.66,Prod B,West
2020-02-02 01:21:00,830.4,Prod B,North
2020-02-02 01:22:00,141.7,Prod B,South
2020-02-02 01:23:00,919.47,Prod B,North
2020-02-02 01:24:00,43.93,Prod C,East
2020-02-02 01:25:00,104.16,Prod A,West
2020-02-02 01:26:00,839.75,Prod B,North
2020-02-02 01:27:00,497.78,Prod A,East
2020-02-02 01:28:00,939.86,Prod C,East
2020-02-02 01:29:00,467.04,Prod C,South
2020-02-02 01:30:00,926.86,Prod B,West
2020-02-02 01:31:00,247.23,Prod A,South
2020-02-02 01:32:00,620.29,Prod C,West
2020-02-02 01:33:00,994.52,Prod C,East
2020-02-02 01:34:00,382.3,Prod C,South
2020-02-02 01:35:00,11.44,Prod B,East
2020-02-02 01:36:00,73.41,Prod B,West
2020-02-02 01:37:00,860.47,Prod C,North
2020-02-02 01:38:00,496.97,Prod A,West
2020-02-02 01:39:00,541.35,Prod B,East
2020-02-02 01:40:00,801.43,Prod B,West
2020-02-02 01:41:00,813.46,Prod C,West
2020-02-02 01:42:00,482.65,Prod C,North
2020-02-02 01:43:00,859.48,Prod B,East
2020-02-02 01:44:00,473.74,Prod C,West
2020-02-02 01:45:00,678.27,Prod A,South
2020-02-02 01:46:00,43.03,Prod A,North
2020-02-02 01:47:00,146.62,Prod C,North
2020-02-02 01:48:00,852.91,Prod B,South
2020-02-02 01:49:00,319.99,Prod A,East
2020-02-02 01:50:00,341.4,Prod B,West
2020-02-02 01:51:00,666.36,Prod A,South
2020-02-02 01:52:00,596.61,Prod B,East
2020-02-02 01:53:00,91.37,Prod A,North
2020-02-02 01:54:00,768.11,Prod C,South
2020-02-02 01:55:00,621.05,Prod B,West
2020-02-02 01:56:00,856.78,Prod C,East
2020-02-02 01:57:00,540.14,Prod B,North
2020-02-02 01:58:00,420.18,Prod A,West
2020-02-02 01:59:00,377.63,Prod B,North
2020-02-02 02:00:00,14.37,Prod B,South
2020-02-02 02:01:00,49.39,Prod B,North
2020-02-02 02:02:00,139.9,Prod B,East
2020-02-02 02:03:00,930.24,Prod B,West
2020-02-02 02:04:00,881.84,Prod A,East
2020-02-02 02:05:00,502.22,Prod C,West
2020-02-02 02:06:00,188.39,Prod B,South
2020-02-02 02:07:00,154.65,Prod A,West
2020-02-02 02:08:00,263.57,Prod B,South
2020-02-02 02:09:00,909.64,Prod C,West
2020-02-02 02:10:00,526.25,Prod A,West
2020-02-02 02:11:00,806.0,Prod B,North
2020-02-02 02:12:00,511.69,Prod B,North
2020-02-02 02:13:00,613.35,Prod C,West
2020-02-02 02:14:00,614.0,Prod B,West
2020-02-02 02:15:00,41.02,Prod A,West
2020-02-02 02:16:00,450.82,Prod A,East
2020-02-02 02:17:00,865.41,Prod C,East
2020-02-02 02:18:00,494.21,Prod A,North
2020-02-02 02:19:00,440.98,Prod C,South
2020-02-02 02:20:00,531.28,Prod A,West
2020-02-02 02:21:00,386.96,Prod B,North
2020-02-02 02:22:00,520.25,Prod B,South
2020-02-02 02:23:00,143.99,Prod B,North
2020-02-02 02:24:00,968.27,Prod A,East
2020-02-02 02:25:00,43.79,Prod A,East
2020-02-02 02:26:00,488.38,Prod A,West
2020-02-02 02:27:00,217.89,Prod C,North
2020-02-02 02:28:00,67.77,Prod B,West
2020-02-02 02:29:00,655.19,Prod C,South
2020-02-02 02:30:00,985.33,Prod C,South
2020-02-02 02:31:00,752.11,Prod A,West
2020-02-02 02:32:00,261.48,Prod A,East
2020-02-02 02:33:00,498.46,Prod A,East
2020-02-02 02:34:00,59.28,Prod B,West
2020-02-02 02:35:00,536.35,Prod C,East
2020-02-02 02:36:00,108.47,Prod A,East
2020-02-02 02:37:00,796.66,Prod B,North
2020-02-02 02:38:00,66.14,Prod C,North
2020-02-02 02:39:00,19.27,Prod B,East
2020-02-02 02:40:00,862.94,Prod B,South
2020-02-02 02:41:00,943.12,Prod B,South
2020-02-02 02:42:00,95.69,Prod C,North
2020-02-02 02:43:00,286.13,Prod B,West
2020-02-02 02:44:00,744.28,Prod C,West
2020-02-02 02:45:00,544.26,Prod B,West
2020-02-02 02:46:00,949.74,Prod A,East
2020-02-02 02:47:00,395.29,Prod B,East
2020-02-02 02:48:00,13.29,Prod A,West
2020-02-02 02:49:00,29.55,Prod A,West
2020-02-02 02:50:00,569.21,Prod A,East
2020-02-02 02:51:00,754.58,Prod A,South
2020-02-02 02:52:00,792.71,Prod C,South
2020-02-02 02:53:00,912.4,Prod A,East
2020-02-02 02:54:00,236.78,Prod A,East
2020-02-02 02:55:00,741.02,Prod C,South
2020-02-02 02:56:00,828.83,Prod A,West
2020-02-02 02:57:00,837.91,Prod A,East
2020-02-02 02:58:00,417.43,Prod C,North
2020-02-02 02:59:00,629.72,Prod A,North
2020-02-02 03:00:00,556.05,Prod C,East
2020-02-02 03:01:00,601.51,Prod C,South
2020-02-02 03:02:00,289.21,Prod B,North
2020-02-02 03:03:00,686.4,Prod C,South
2020-02-02 03:04:00,712.92,Prod C,South
2020-02-02 03:05:00,203.99,Prod A,West
2020-02-02 03:06:00,449.2,Prod C,East
2020-02-02 03:07:00,427.88,Prod B,South
2020-02-02 03:08:00,751.46,Prod A,South
2020-02-02 03:09:00,669.84,Prod C,North
2020-02-02 03:10:00,481.43,Prod C,West
2020-02-02 03:11:00,656.01,Prod C,South
2020-02-02 03:12:00,270.23,Prod B,East
2020-02-02 03:13:00,240.02,Prod A,South
2020-02-02 03:14:00,247.52,Prod A,East
2020-02-02 03:15:00,39.2,Prod A,North
2020-02-02 03:16:00,694.17,Prod C,South
2020-02-02 03:17:00,985.99,Prod B,South
2020-02-02 03:18:00,315.94,Prod C,South
2020-02-02 03:19:00,930.54,Prod C,North
2020-02-02 03:20:00,610.48,Prod A,South
2020-02-02 03:21:00,232.68,Prod B,North
2020-02-02 03:22:00,21.75,Prod A,South
2020-02-02 03:23:00,726.49,Prod B,North
2020-02-02 03:24:00,699.61,Prod C,East
2020-02-02 03:25:00,236.96,Prod C,North
2020-02-02 03:26:00,339.38,Prod A,West
2020-02-02 03:27:00,899.07,Prod B,North
2020-02-02 03:28:00,165.66,Prod B,East
2020-02-02 03:29:00,837.09,Prod B,East
2020-02-02 03:30:00,177.53,Prod C,West
2020-02-02 03:31:00,486.91,Prod A,East
2020-02-02 03:32:00,503.98,Prod A,North
2020-02-02 03:33:00,477.37,Prod C,West
2020-02-02 03:34:00,295.05,Prod A,North
2020-02-02 03:35:00,260.83,Prod C,East
2020-02-02 03:36:00,735.82,Prod B,South
2020-02-02 03:37:00,282.92,Prod B,West
2020-02-02 03:38:00,613.82,Prod C,North
2020-02-02 03:39:00,848.17,Prod B,North
2020-02-02 03:40:00,838.66,Prod C,North
2020-02-02 03:41:00,175.48,Prod B,West
2020-02-02 03:42:00,658.19,Prod A,West
2020-02-02 03:43:00,606.26,Prod C,West
2020-02-02 03:44:00,289.16,Prod A,South
2020-02-02 03:45:00,397.54,Prod C,West
2020-02-02 03:46:00,292.26,Prod A,West
2020-02-02 03:47:00,541.69,Prod C,West
2020-02-02 03:48:00,805.59,Prod A,South
2020-02-02 03:49:00,878.73,Prod C,North
2020-02-02 03:50:00,725.6,Prod B,West
2020-02-02 03:51:00,488.62,Prod C,South
2020-02-02 03:52:00,958.51,Prod C,South
2020-02-02 03:53:00,568.24,Prod C,North
2020-02-02 03:54:00,483.76,Prod B,South
2020-02-02 03:55:00,858.21,Prod A,East
2020-02-02 03:56:00,192.78,Prod B,North
2020-02-02 03:57:00,166.3,Prod B,North
2020-02-02 03:58:00,784.72,Prod A,South
2020-02-02 03:59:00,871.87,Prod C,South
2020-02-02 04:00:00,82.05,Prod C,West
2020-02-02 04:01:00,766.45,Prod A,West
2020-02-02 04:02:00,430.22,Prod B,North
2020-02-02 04:03:00,706.69,Prod A,West
2020-02-02 04:04:00,143.62,Prod C,East
2020-02-02 04:05:00,973.28,Prod A,East
2020-02-02 04:06:00,882.47,Prod A,South
2020-02-02 04:07:00,411.91,Prod C,East
2020-02-02 04:08:00,894.43,Prod B,East
2020-02-02 04:09:00,895.98,Prod A,East
2020-02-02 04:10:00,466.64,Prod C,North
2020-02-02 04:11:00,947.42,Prod C,East
2020-02-02 04:12:00,977.09,Prod B,East
2020-02-02 04:13:00,225.04,Prod C,South
2020-02-02 04:14:00,76.0,Prod B,West
2020-02-02 04:15:00,337.84,Prod C,West
2020-02-02 04:16:00,493.95,Prod A,East
2020-02-02 04:17:00,101.75,Prod A,West
2020-02-02 04:18:00,149.25,Prod A,North
2020-02-02 04:19:00,971.98,Prod C,East
2020-02-02 04:20:00,739.93,Prod A,North
2020-02-02 04:21:00,876.19,Prod B,West
2020-02-02 04:22:00,971.44,Prod A,South
2020-02-02 04:23:00,384.36,Prod A,South
2020-02-02 04:24:00,690.99,Prod C,East
