timestamp,sku_name,customer_type,qty_sold,unit_price,total_receipt,payment_type
2023-09-13 01:00:00,Stapler,Walk-in,1,10.13,978.14,School PO
2023-09-13 02:00:00,Stapler,Walk-in,2,19.84,1234.32,School PO
2023-09-13 03:00:00,Eraser,Walk-in,1,4.2,1223.78,School PO
2023-09-13 04:00:00,Gel Pen (Black),Teacher,1,18.5,968.04,Card
2023-09-13 05:00:00,Gel Pen (Black),Walk-in,100,23.66,436.09,Card
2023-09-13 06:00:00,Gel Pen (Black),Walk-in,1,2.68,688.84,Cash
2023-09-13 07:00:00,Eraser,Walk-in,50,14.57,585.95,Card
2023-09-13 08:00:00,Eraser,Office Corp,1,9.75,967.67,Cash
2023-09-13 09:00:00,Eraser,School Bulk,1,5.28,1199.41,Card
2023-09-13 10:00:00,Binders (10pk),Office Corp,2,18.65,863.14,Cash
2023-09-13 11:00:00,Geometry Box,School Bulk,1,24.33,799.11,Card
2023-09-13 12:00:00,A4 Paper Ream,Walk-in,1,8.02,422.86,School PO
2023-09-13 13:00:00,Stapler,Walk-in,1,4.02,478.72,Card
2023-09-13 14:00:00,Binders (10pk),Office Corp,2,24.13,374.23,Cash
2023-09-13 15:00:00,Stapler,School Bulk,1,10.02,1419.71,Card
2023-09-13 16:00:00,A4 Paper Ream,Teacher,2,15.44,1008.82,Card
2023-09-13 17:00:00,Eraser,Walk-in,50,4.22,1138.42,Cash
2023-09-13 18:00:00,Gel Pen (Black),Walk-in,2,11.44,687.87,Card
2023-09-13 19:00:00,A4 Paper Ream,School Bulk,5,17.5,244.99,Cash
2023-09-13 20:00:00,Gel Pen (Black),Walk-in,1,17.12,102.8,Cash
2023-09-13 21:00:00,Binders (10pk),Walk-in,1,20.69,831.01,Card
2023-09-13 22:00:00,A4 Paper Ream,Walk-in,1,21.37,80.23,School PO
2023-09-13 23:00:00,A4 Paper Ream,Walk-in,1,22.61,491.36,Cash
2023-09-14 00:00:00,Binders (10pk),Walk-in,1,24.23,858.75,Cash
2023-09-14 01:00:00,Binders (10pk),School Bulk,1,18.78,496.48,Card
2023-09-14 02:00:00,Stapler,School Bulk,1,14.25,1170.26,School PO
2023-09-14 03:00:00,Binders (10pk),Office Corp,1,18.4,386.71,Cash
2023-09-14 04:00:00,Gel Pen (Black),Office Corp,50,21.71,166.73,Cash
2023-09-14 05:00:00,Gel Pen (Black),Walk-in,1,9.17,282.96,School PO
2023-09-14 06:00:00,Gel Pen (Black),Walk-in,2,16.25,65.28,Cash
2023-09-14 07:00:00,Gel Pen (Black),Office Corp,5,18.78,463.68,Cash
2023-09-14 08:00:00,Gel Pen (Black),Walk-in,1,5.31,1011.09,Card
2023-09-14 09:00:00,Stapler,Walk-in,500,22.82,1398.65,Card
2023-09-14 10:00:00,Stapler,Office Corp,1,23.65,356.14,Cash
2023-09-14 11:00:00,Stapler,Walk-in,1,4.5,70.27,Card
2023-09-14 12:00:00,Gel Pen (Black),Walk-in,1,7.43,830.57,School PO
2023-09-14 13:00:00,Stapler,Teacher,50,11.69,352.88,School PO
2023-09-14 14:00:00,A4 Paper Ream,Walk-in,2,12.18,1062.12,School PO
2023-09-14 15:00:00,Gel Pen (Black),Walk-in,1,16.61,357.18,Cash
2023-09-14 16:00:00,Geometry Box,School Bulk,1,3.09,99.17,School PO
2023-09-14 17:00:00,Eraser,Office Corp,1,4.06,437.46,Cash
2023-09-14 18:00:00,A4 Paper Ream,Walk-in,1,11.83,389.55,Card
2023-09-14 19:00:00,Binders (10pk),Walk-in,1,20.7,862.88,Card
2023-09-14 20:00:00,A4 Paper Ream,Walk-in,2,11.19,22.52,Card
2023-09-14 21:00:00,A4 Paper Ream,Walk-in,1,3.03,403.03,Card
2023-09-14 22:00:00,Stapler,Teacher,1,7.86,19.45,Card
2023-09-14 23:00:00,Geometry Box,Walk-in,1,8.04,874.28,Card
2023-09-15 00:00:00,Binders (10pk),Office Corp,2,18.32,1196.73,Cash
2023-09-15 01:00:00,A4 Paper Ream,School Bulk,5,21.33,454.31,School PO
2023-09-15 02:00:00,Stapler,Teacher,50,5.93,244.96,Cash
2023-09-15 03:00:00,Binders (10pk),School Bulk,100,0.9,139.13,School PO
2023-09-15 04:00:00,A4 Paper Ream,Walk-in,50,12.08,1301.99,School PO
2023-09-15 05:00:00,Gel Pen (Black),Walk-in,2,18.61,352.41,Card
2023-09-15 06:00:00,Binders (10pk),Office Corp,1,13.78,88.05,School PO
2023-09-15 07:00:00,Gel Pen (Black),Walk-in,5,7.69,899.54,Cash
2023-09-15 08:00:00,Stapler,Teacher,1,0.39,1029.2,Cash
2023-09-15 09:00:00,Binders (10pk),Walk-in,50,22.43,950.84,Card
2023-09-15 10:00:00,Stapler,Walk-in,1,11.38,872.09,School PO
2023-09-15 11:00:00,Gel Pen (Black),Walk-in,1,24.89,386.6,School PO
2023-09-15 12:00:00,Binders (10pk),School Bulk,2,10.35,284.66,Cash
2023-09-15 13:00:00,A4 Paper Ream,Office Corp,5,10.98,1138.15,School PO
2023-09-15 14:00:00,A4 Paper Ream,Walk-in,2,14.06,1347.18,Cash
2023-09-15 15:00:00,Binders (10pk),School Bulk,2,1.71,749.68,School PO
2023-09-15 16:00:00,Eraser,Walk-in,1,8.95,1040.13,Card
2023-09-15 17:00:00,Geometry Box,Walk-in,1,2.86,889.58,School PO
2023-09-15 18:00:00,Eraser,Walk-in,1,2.73,341.77,School PO
2023-09-15 19:00:00,Stapler,Walk-in,1,6.02,918.88,School PO
2023-09-15 20:00:00,Gel Pen (Black),Walk-in,2,17.32,556.62,Card
2023-09-15 21:00:00,Geometry Box,Walk-in,2,7.11,1115.04,School PO
2023-09-15 22:00:00,A4 Paper Ream,Office Corp,1,2.52,945.35,School PO
2023-09-15 23:00:00,Gel Pen (Black),Walk-in,500,21.26,429.01,Cash
2023-09-16 00:00:00,Stapler,Walk-in,1,11.36,936.39,Card
2023-09-16 01:00:00,A4 Paper Ream,Walk-in,1,22.64,342.61,School PO
2023-09-16 02:00:00,Geometry Box,Walk-in,1,21.96,913.37,School PO
2023-09-16 03:00:00,Eraser,Walk-in,1,24.86,1203.11,Cash
2023-09-16 04:00:00,Gel Pen (Black),School Bulk,1,6.33,1363.46,Cash
2023-09-16 05:00:00,Eraser,Walk-in,100,16.98,365.04,Cash
2023-09-16 06:00:00,A4 Paper Ream,Walk-in,5,1.18,29.96,School PO
2023-09-16 07:00:00,Geometry Box,Walk-in,50,10.14,130.18,Card
2023-09-16 08:00:00,Binders (10pk),School Bulk,1,14.29,1399.22,Cash
2023-09-16 09:00:00,Gel Pen (Black),Walk-in,1,10.94,586.97,Cash
2023-09-16 10:00:00,Stapler,Walk-in,1,6.11,352.04,Cash
2023-09-16 11:00:00,Gel Pen (Black),Walk-in,1,1.92,428.57,Cash
2023-09-16 12:00:00,Stapler,Walk-in,1,18.43,1249.42,Cash
2023-09-16 13:00:00,Gel Pen (Black),Walk-in,1,21.33,1055.6,School PO
2023-09-16 14:00:00,Eraser,School Bulk,2,17.24,1029.49,Cash
2023-09-16 15:00:00,Gel Pen (Black),Office Corp,1,3.1,689.0,Cash
2023-09-16 16:00:00,Eraser,Walk-in,50,1.27,1403.37,Cash
2023-09-16 17:00:00,A4 Paper Ream,School Bulk,1,11.8,392.15,School PO
2023-09-16 18:00:00,A4 Paper Ream,Walk-in,1,4.23,754.51,Card
2023-09-16 19:00:00,A4 Paper Ream,Walk-in,50,1.16,913.99,School PO
2023-09-16 20:00:00,Gel Pen (Black),Office Corp,1,16.97,1197.56,School PO
2023-09-16 21:00:00,Eraser,School Bulk,2,7.39,1325.93,School PO
2023-09-16 22:00:00,Stapler,Office Corp,1,17.85,166.92,Card
2023-09-16 23:00:00,Stapler,Walk-in,50,20.87,285.14,School PO
2023-09-17 00:00:00,Gel Pen (Black),Walk-in,1,0.81,405.1,Card
2023-09-17 01:00:00,Stapler,Walk-in,1,8.64,586.29,Cash
2023-09-17 02:00:00,Eraser,Walk-in,1,10.68,784.44,School PO
2023-09-17 03:00:00,Eraser,Walk-in,1,4.51,307.75,Cash
2023-09-17 04:00:00,Stapler,Walk-in,1,18.12,1301.84,Card
2023-09-17 05:00:00,A4 Paper Ream,Office Corp,50,22.13,1215.24,Card
2023-09-17 06:00:00,A4 Paper Ream,Office Corp,5,19.09,1417.09,School PO
2023-09-17 07:00:00,Binders (10pk),Walk-in,1,6.72,1193.22,School PO
2023-09-17 08:00:00,Gel Pen (Black),Walk-in,2,9.36,1421.42,Card
2023-09-17 09:00:00,Gel Pen (Black),Walk-in,1,23.83,230.2,School PO
2023-09-17 10:00:00,Stapler,Walk-in,2,4.52,618.39,Cash
2023-09-17 11:00:00,Binders (10pk),Walk-in,1,22.65,1069.67,School PO
2023-09-17 12:00:00,Binders (10pk),Office Corp,2,16.93,693.76,Card
2023-09-17 13:00:00,Geometry Box,School Bulk,500,14.56,1220.36,School PO
2023-09-17 14:00:00,Eraser,School Bulk,1,5.14,456.67,Card
2023-09-17 15:00:00,Geometry Box,Walk-in,1,22.49,469.13,Cash
2023-09-17 16:00:00,Stapler,Office Corp,1,20.36,938.97,Card
2023-09-17 17:00:00,A4 Paper Ream,Walk-in,1,16.06,212.73,School PO
2023-09-17 18:00:00,Eraser,Walk-in,1,12.39,73.16,School PO
2023-09-17 19:00:00,Geometry Box,School Bulk,1,0.27,1203.43,Cash
2023-09-17 20:00:00,A4 Paper Ream,Walk-in,2,20.38,86.1,Cash
2023-09-17 21:00:00,Eraser,Office Corp,1,7.19,225.32,Cash
2023-09-17 22:00:00,Eraser,School Bulk,1,17.62,206.94,School PO
2023-09-17 23:00:00,Stapler,Teacher,100,18.14,425.65,Cash
2023-09-18 00:00:00,Gel Pen (Black),Walk-in,500,11.15,139.63,Cash
2023-09-18 01:00:00,Eraser,Office Corp,2,11.24,716.96,School PO
2023-09-18 02:00:00,Geometry Box,Walk-in,1,13.82,1389.8,Cash
2023-09-18 03:00:00,A4 Paper Ream,School Bulk,50,17.04,844.73,Cash
2023-09-18 04:00:00,Eraser,Office Corp,2,20.93,447.6,School PO
2023-09-18 05:00:00,Geometry Box,Walk-in,5,12.61,686.31,Cash
2023-09-18 06:00:00,Geometry Box,School Bulk,2,9.2,153.36,Cash
2023-09-18 07:00:00,Gel Pen (Black),Walk-in,100,1.05,1159.83,Cash
2023-09-18 08:00:00,Stapler,Walk-in,1,9.44,1492.8,Cash
2023-09-18 09:00:00,Eraser,Office Corp,50,10.33,836.75,Cash
2023-09-18 10:00:00,Gel Pen (Black),Walk-in,1,5.43,333.12,Cash
2023-09-18 11:00:00,Binders (10pk),School Bulk,50,8.86,1422.97,Cash
2023-09-18 12:00:00,Geometry Box,Office Corp,5,22.03,1195.09,Cash
2023-09-18 13:00:00,Stapler,Walk-in,5,10.15,865.31,Card
2023-09-18 14:00:00,Stapler,Walk-in,1,11.32,1314.16,School PO
2023-09-18 15:00:00,Binders (10pk),Walk-in,1,15.74,1464.79,Card
2023-09-18 16:00:00,A4 Paper Ream,Walk-in,1,13.42,1025.53,Card
2023-09-18 17:00:00,Gel Pen (Black),Walk-in,1,10.7,485.39,Card
2023-09-18 18:00:00,Geometry Box,Office Corp,5,8.5,683.97,Card
2023-09-18 19:00:00,A4 Paper Ream,Walk-in,1,21.56,735.19,School PO
2023-09-18 20:00:00,Gel Pen (Black),Office Corp,5,16.38,4.78,Cash
2023-09-18 21:00:00,Geometry Box,Walk-in,1,3.1,942.69,Card
2023-09-18 22:00:00,A4 Paper Ream,School Bulk,2,22.52,722.29,Card
2023-09-18 23:00:00,Gel Pen (Black),Walk-in,50,13.0,691.86,Cash
2023-09-19 00:00:00,Stapler,School Bulk,2,14.93,807.33,Card
2023-09-19 01:00:00,Gel Pen (Black),School Bulk,50,15.3,1474.37,Card
2023-09-19 02:00:00,A4 Paper Ream,Office Corp,100,24.97,1109.68,Card
2023-09-19 03:00:00,Gel Pen (Black),Office Corp,50,13.1,1032.07,Card
2023-09-19 04:00:00,Gel Pen (Black),Walk-in,2,24.06,749.14,Card
2023-09-19 05:00:00,Geometry Box,Office Corp,1,22.32,1396.49,Card
2023-09-19 06:00:00,Geometry Box,Teacher,5,21.1,887.6,School PO
2023-09-19 07:00:00,Geometry Box,Walk-in,1,25.0,1153.16,School PO
2023-09-19 08:00:00,Eraser,Walk-in,100,13.64,985.99,Cash
2023-09-19 09:00:00,Stapler,Walk-in,2,24.77,941.08,Cash
2023-09-19 10:00:00,Binders (10pk),Office Corp,2,20.71,1196.1,Card
2023-09-19 11:00:00,Eraser,Walk-in,1,22.59,837.95,Card
2023-09-19 12:00:00,Gel Pen (Black),School Bulk,2,5.11,206.91,School PO
2023-09-19 13:00:00,Gel Pen (Black),Walk-in,5,10.8,387.91,Cash
2023-09-19 14:00:00,Stapler,School Bulk,1,4.16,348.03,Cash
2023-09-19 15:00:00,A4 Paper Ream,Walk-in,1,4.34,1372.71,School PO
2023-09-19 16:00:00,Gel Pen (Black),Walk-in,2,20.54,1226.12,Card
2023-09-19 17:00:00,A4 Paper Ream,Walk-in,50,8.31,440.46,School PO
2023-09-19 18:00:00,A4 Paper Ream,Walk-in,1,1.4,1454.43,Cash
2023-09-19 19:00:00,Binders (10pk),Office Corp,2,14.33,1398.53,School PO
2023-09-19 20:00:00,Geometry Box,Walk-in,2,23.63,16.36,Cash
2023-09-19 21:00:00,Gel Pen (Black),Walk-in,1,15.94,978.65,School PO
2023-09-19 22:00:00,Stapler,Walk-in,1,23.03,33.66,Card
2023-09-19 23:00:00,Eraser,Walk-in,2,23.33,489.24,Cash
2023-09-20 00:00:00,Binders (10pk),Walk-in,100,17.6,121.29,Cash
2023-09-20 01:00:00,Gel Pen (Black),Walk-in,100,0.92,1072.51,School PO
2023-09-20 02:00:00,A4 Paper Ream,Walk-in,2,3.28,1128.07,School PO
2023-09-20 03:00:00,A4 Paper Ream,Walk-in,1,21.18,343.6,Cash
2023-09-20 04:00:00,Geometry Box,Office Corp,1,10.65,134.55,Cash
2023-09-20 05:00:00,A4 Paper Ream,Walk-in,2,12.69,1487.48,School PO
2023-09-20 06:00:00,Gel Pen (Black),Teacher,1,20.48,1122.42,School PO
2023-09-20 07:00:00,Gel Pen (Black),School Bulk,1,24.64,844.82,School PO
2023-09-20 08:00:00,Gel Pen (Black),Walk-in,1,15.51,947.46,School PO
2023-09-20 09:00:00,Stapler,Office Corp,1,2.17,851.27,School PO
2023-09-20 10:00:00,Eraser,Walk-in,2,6.13,581.28,Cash
2023-09-20 11:00:00,Geometry Box,Office Corp,2,19.91,1350.08,Cash
2023-09-20 12:00:00,Binders (10pk),Walk-in,1,2.34,373.15,Card
2023-09-20 13:00:00,Geometry Box,Walk-in,2,20.61,635.35,Card
2023-09-20 14:00:00,Eraser,Office Corp,1,16.66,1454.0,Cash
2023-09-20 15:00:00,A4 Paper Ream,School Bulk,1,7.87,567.46,Card
2023-09-20 16:00:00,Stapler,Walk-in,50,20.04,1171.62,Cash
2023-09-20 17:00:00,Gel Pen (Black),Walk-in,2,9.17,357.24,Cash
2023-09-20 18:00:00,Binders (10pk),Office Corp,2,4.5,363.79,School PO
2023-09-20 19:00:00,Geometry Box,Walk-in,500,23.4,1470.18,Card
2023-09-20 20:00:00,A4 Paper Ream,Walk-in,1,20.41,33.04,Cash
2023-09-20 21:00:00,Binders (10pk),Walk-in,50,3.46,714.34,Card
2023-09-20 22:00:00,A4 Paper Ream,School Bulk,1,5.78,708.25,Card
2023-09-20 23:00:00,A4 Paper Ream,School Bulk,2,21.17,789.77,School PO
2023-09-21 00:00:00,Stapler,Office Corp,100,10.75,1362.26,Cash
2023-09-21 01:00:00,A4 Paper Ream,Office Corp,1,19.43,707.56,Card
2023-09-21 02:00:00,Eraser,Office Corp,1,22.32,69.29,School PO
2023-09-21 03:00:00,Gel Pen (Black),Walk-in,1,5.5,31.18,Cash
2023-09-21 04:00:00,Geometry Box,Walk-in,1,7.1,541.45,Cash
2023-09-21 05:00:00,Eraser,Walk-in,2,5.76,899.83,Card
2023-09-21 06:00:00,Eraser,School Bulk,5,4.07,601.25,Card
2023-09-21 07:00:00,A4 Paper Ream,School Bulk,1,9.44,4.02,School PO
2023-09-21 08:00:00,Geometry Box,Walk-in,50,3.41,806.52,Card
2023-09-21 09:00:00,Stapler,Teacher,1,17.89,636.49,Cash
2023-09-21 10:00:00,Geometry Box,Walk-in,1,8.41,54.46,Cash
2023-09-21 11:00:00,Gel Pen (Black),School Bulk,1,10.71,26.67,Card
2023-09-21 12:00:00,Gel Pen (Black),Walk-in,1,16.2,1315.26,Cash
2023-09-21 13:00:00,Binders (10pk),Walk-in,2,14.33,230.38,School PO
2023-09-21 14:00:00,Binders (10pk),Walk-in,500,0.93,123.25,Card
2023-09-21 15:00:00,Binders (10pk),Walk-in,1,10.05,1028.11,Card
2023-09-21 16:00:00,Stapler,School Bulk,1,7.97,136.8,Cash
2023-09-21 17:00:00,Stapler,School Bulk,1,7.07,1316.72,Cash
2023-09-21 18:00:00,Gel Pen (Black),School Bulk,1,3.09,1374.21,Cash
2023-09-21 19:00:00,A4 Paper Ream,Walk-in,1,9.68,161.19,School PO
2023-09-21 20:00:00,A4 Paper Ream,Walk-in,1,0.83,733.04,School PO
2023-09-21 21:00:00,Binders (10pk),Walk-in,50,8.08,648.8,Cash
2023-09-21 22:00:00,Binders (10pk),Walk-in,1,20.38,686.74,Card
2023-09-21 23:00:00,Stapler,Walk-in,100,10.31,771.55,Cash
2023-09-22 00:00:00,Stapler,Walk-in,2,22.71,646.46,Cash
2023-09-22 01:00:00,Eraser,Walk-in,1,0.39,1043.27,Cash
2023-09-22 02:00:00,Stapler,School Bulk,50,21.02,1464.27,Card
2023-09-22 03:00:00,Gel Pen (Black),Office Corp,1,11.31,801.16,School PO
2023-09-22 04:00:00,Stapler,Office Corp,1,2.61,820.08,School PO
2023-09-22 05:00:00,Gel Pen (Black),Walk-in,5,8.71,1192.55,School PO
2023-09-22 06:00:00,Gel Pen (Black),Walk-in,100,1.05,750.74,Card
2023-09-22 07:00:00,Binders (10pk),Walk-in,2,8.85,41.35,Card
2023-09-22 08:00:00,Eraser,School Bulk,2,4.78,959.4,Card
2023-09-22 09:00:00,Gel Pen (Black),Office Corp,1,1.48,226.79,School PO
2023-09-22 10:00:00,Geometry Box,Walk-in,1,10.06,395.67,Card
2023-09-22 11:00:00,Stapler,Walk-in,50,3.53,350.22,School PO
2023-09-22 12:00:00,Geometry Box,School Bulk,2,24.45,870.77,School PO
2023-09-22 13:00:00,A4 Paper Ream,Office Corp,1,20.68,795.36,Cash
2023-09-22 14:00:00,Eraser,Walk-in,50,21.57,656.43,School PO
2023-09-22 15:00:00,A4 Paper Ream,Walk-in,50,20.98,772.17,School PO
2023-09-22 16:00:00,Eraser,Walk-in,1,4.82,201.46,Card
2023-09-22 17:00:00,Stapler,Walk-in,5,13.84,312.6,Cash
2023-09-22 18:00:00,Eraser,Walk-in,2,19.75,463.86,Card
2023-09-22 19:00:00,Geometry Box,School Bulk,1,24.77,823.47,Card
2023-09-22 20:00:00,Geometry Box,Walk-in,1,1.22,222.73,School PO
2023-09-22 21:00:00,Stapler,Walk-in,1,1.15,583.8,School PO
2023-09-22 22:00:00,Gel Pen (Black),Office Corp,1,20.65,610.83,School PO
2023-09-22 23:00:00,Eraser,Walk-in,1,23.95,746.7,Cash
2023-09-23 00:00:00,Geometry Box,Walk-in,1,15.97,922.42,Card
2023-09-23 01:00:00,Geometry Box,Office Corp,2,1.42,1142.72,School PO
2023-09-23 02:00:00,A4 Paper Ream,Walk-in,50,9.76,418.0,Card
2023-09-23 03:00:00,Gel Pen (Black),Walk-in,1,2.41,1068.55,School PO
2023-09-23 04:00:00,A4 Paper Ream,Walk-in,2,22.92,556.75,Card
2023-09-23 05:00:00,Eraser,Walk-in,2,19.8,1217.42,School PO
2023-09-23 06:00:00,Binders (10pk),Office Corp,5,22.02,1421.45,School PO
2023-09-23 07:00:00,Eraser,School Bulk,2,23.46,988.83,Cash
2023-09-23 08:00:00,Geometry Box,School Bulk,1,4.88,736.87,School PO
2023-09-23 09:00:00,Gel Pen (Black),Teacher,500,22.78,20.96,Card
2023-09-23 10:00:00,Stapler,Walk-in,1,20.59,27.97,Cash
2023-09-23 11:00:00,Stapler,Walk-in,2,7.89,1299.27,Cash
2023-09-23 12:00:00,Stapler,Walk-in,1,19.51,13.36,Card
2023-09-23 13:00:00,Stapler,Walk-in,1,19.61,1493.71,Cash
2023-09-23 14:00:00,Stapler,School Bulk,2,15.37,1096.14,School PO
2023-09-23 15:00:00,Stapler,Walk-in,1,3.73,623.28,Cash
2023-09-23 16:00:00,A4 Paper Ream,Walk-in,1,5.32,892.18,School PO
2023-09-23 17:00:00,Geometry Box,Walk-in,1,23.32,890.29,Cash
2023-09-23 18:00:00,Eraser,Walk-in,1,4.52,46.38,Card
2023-09-23 19:00:00,A4 Paper Ream,School Bulk,1,14.78,1089.4,Card
2023-09-23 20:00:00,Binders (10pk),School Bulk,50,12.85,111.57,School PO
2023-09-23 21:00:00,Geometry Box,Walk-in,2,4.74,494.39,School PO
2023-09-23 22:00:00,Binders (10pk),Walk-in,5,6.47,1273.12,Card
2023-09-23 23:00:00,Stapler,School Bulk,2,3.97,550.76,Card
2023-09-24 00:00:00,Eraser,Office Corp,5,18.46,1090.75,Card
2023-09-24 01:00:00,Geometry Box,School Bulk,1,22.23,108.3,School PO
2023-09-24 02:00:00,Eraser,Walk-in,1,11.78,536.86,Card
2023-09-24 03:00:00,Geometry Box,School Bulk,1,12.45,227.24,Card
2023-09-24 04:00:00,Binders (10pk),Walk-in,2,23.99,736.17,Card
2023-09-24 05:00:00,Eraser,Walk-in,1,16.93,33.87,School PO
2023-09-24 06:00:00,Binders (10pk),Walk-in,1,23.05,1093.11,School PO
2023-09-24 07:00:00,Eraser,Walk-in,500,0.18,620.91,School PO
2023-09-24 08:00:00,Geometry Box,Walk-in,1,22.89,915.69,Cash
2023-09-24 09:00:00,Geometry Box,Walk-in,1,0.32,1286.17,School PO
2023-09-24 10:00:00,Geometry Box,Walk-in,5,8.53,495.08,School PO
2023-09-24 11:00:00,Gel Pen (Black),Walk-in,50,12.66,1024.02,Card
2023-09-24 12:00:00,Gel Pen (Black),Walk-in,100,10.13,233.86,Cash
2023-09-24 13:00:00,Stapler,Office Corp,1,16.8,1489.44,School PO
2023-09-24 14:00:00,A4 Paper Ream,Office Corp,1,23.03,400.71,Cash
2023-09-24 15:00:00,A4 Paper Ream,Walk-in,1,9.74,1437.48,Cash
2023-09-24 16:00:00,A4 Paper Ream,Walk-in,5,3.18,224.17,Card
2023-09-24 17:00:00,A4 Paper Ream,Teacher,2,10.51,1497.6,Card
2023-09-24 18:00:00,Binders (10pk),Walk-in,50,7.13,137.39,School PO
2023-09-24 19:00:00,Eraser,Walk-in,2,8.51,837.03,Cash
2023-09-24 20:00:00,Binders (10pk),Office Corp,100,10.26,1329.85,Cash
2023-09-24 21:00:00,Binders (10pk),Walk-in,1,15.84,802.81,Card
2023-09-24 22:00:00,A4 Paper Ream,Office Corp,1,2.2,345.22,Card
2023-09-24 23:00:00,A4 Paper Ream,Office Corp,1,14.48,828.85,Card
2023-09-25 00:00:00,A4 Paper Ream,School Bulk,1,12.64,817.95,School PO
2023-09-25 01:00:00,A4 Paper Ream,Office Corp,500,9.88,1088.47,Cash
2023-09-25 02:00:00,Binders (10pk),Office Corp,5,23.81,693.88,Cash
2023-09-25 03:00:00,Stapler,Office Corp,1,1.21,987.74,Cash
2023-09-25 04:00:00,A4 Paper Ream,Office Corp,1,8.43,66.29,Cash
2023-09-25 05:00:00,Stapler,Walk-in,1,9.74,32.22,Card
2023-09-25 06:00:00,Stapler,Walk-in,2,13.66,1466.56,Cash
2023-09-25 07:00:00,Binders (10pk),Walk-in,50,19.61,707.29,Cash
2023-09-25 08:00:00,A4 Paper Ream,Office Corp,1,15.37,1365.29,Cash
2023-09-25 09:00:00,Eraser,School Bulk,100,4.57,119.06,Card
2023-09-25 10:00:00,A4 Paper Ream,Walk-in,1,11.65,324.36,Card
2023-09-25 11:00:00,Geometry Box,Office Corp,1,23.92,749.06,Card
2023-09-25 12:00:00,Geometry Box,Walk-in,50,24.4,547.02,Card
2023-09-25 13:00:00,Eraser,Walk-in,5,5.34,607.68,School PO
2023-09-25 14:00:00,Stapler,Walk-in,1,1.24,1353.09,Card
2023-09-25 15:00:00,A4 Paper Ream,School Bulk,1,11.56,42.97,Cash
2023-09-25 16:00:00,Gel Pen (Black),Walk-in,50,20.15,618.6,Card
2023-09-25 17:00:00,Binders (10pk),Walk-in,50,23.31,1051.86,Cash
2023-09-25 18:00:00,Binders (10pk),School Bulk,5,12.85,114.87,School PO
2023-09-25 19:00:00,Binders (10pk),School Bulk,1,5.25,707.94,Card
2023-09-25 20:00:00,A4 Paper Ream,Office Corp,5,20.24,794.48,Cash
2023-09-25 21:00:00,Binders (10pk),Walk-in,2,10.12,639.77,Card
2023-09-25 22:00:00,Stapler,Office Corp,2,13.13,837.11,Card
2023-09-25 23:00:00,Stapler,School Bulk,100,2.34,1255.64,School PO
2023-09-26 00:00:00,A4 Paper Ream,Office Corp,1,5.19,1100.62,Card
2023-09-26 01:00:00,Binders (10pk),Walk-in,500,5.4,684.39,Cash
2023-09-26 02:00:00,Gel Pen (Black),Walk-in,50,9.81,1083.91,School PO
2023-09-26 03:00:00,Gel Pen (Black),School Bulk,1,8.78,1490.76,School PO
2023-09-26 04:00:00,Geometry Box,Walk-in,50,18.14,1358.43,School PO
2023-09-26 05:00:00,Gel Pen (Black),Walk-in,100,9.32,599.28,Card
2023-09-26 06:00:00,Geometry Box,Walk-in,5,14.38,243.93,Card
2023-09-26 07:00:00,Gel Pen (Black),Walk-in,1,15.73,934.5,Card
2023-09-26 08:00:00,Stapler,Office Corp,2,1.45,427.97,School PO
2023-09-26 09:00:00,Binders (10pk),Office Corp,2,17.01,27.99,Card
2023-09-26 10:00:00,Eraser,Walk-in,5,18.93,200.69,Card
2023-09-26 11:00:00,Eraser,School Bulk,1,20.57,968.32,Cash
2023-09-26 12:00:00,Eraser,Walk-in,1,21.19,869.17,Card
2023-09-26 13:00:00,Gel Pen (Black),Walk-in,1,20.82,163.61,Card
2023-09-26 14:00:00,Stapler,School Bulk,2,0.12,1494.14,Cash
2023-09-26 15:00:00,Eraser,Walk-in,2,18.64,997.19,Cash
2023-09-26 16:00:00,Eraser,Walk-in,1,2.48,325.89,School PO
2023-09-26 17:00:00,Binders (10pk),Walk-in,50,19.41,253.73,Cash
2023-09-26 18:00:00,Eraser,Walk-in,100,3.58,301.75,Cash
2023-09-26 19:00:00,A4 Paper Ream,Walk-in,2,12.16,796.65,Cash
2023-09-26 20:00:00,A4 Paper Ream,School Bulk,500,7.31,406.4,School PO
2023-09-26 21:00:00,Gel Pen (Black),School Bulk,50,1.44,1427.48,Cash
2023-09-26 22:00:00,Binders (10pk),Walk-in,1,12.41,971.6,Card
2023-09-26 23:00:00,Eraser,Walk-in,1,20.46,555.03,Cash
2023-09-27 00:00:00,Gel Pen (Black),School Bulk,500,16.94,931.59,School PO
2023-09-27 01:00:00,Geometry Box,Walk-in,1,15.91,741.08,School PO
2023-09-27 02:00:00,A4 Paper Ream,School Bulk,1,8.89,1280.25,School PO
2023-09-27 03:00:00,Eraser,Walk-in,1,6.5,1315.63,Cash
2023-09-27 04:00:00,Binders (10pk),Teacher,50,10.05,431.0,Cash
2023-09-27 05:00:00,A4 Paper Ream,Walk-in,2,24.94,1170.7,Card
2023-09-27 06:00:00,Eraser,School Bulk,2,1.1,294.57,Cash
2023-09-27 07:00:00,Stapler,Walk-in,1,16.92,1425.82,Cash
2023-09-27 08:00:00,Binders (10pk),Teacher,1,0.46,1169.56,Cash
